Institute of Informatics,,,
"ICMC-USP, São Carlos",São Paulo,SP,Sudeste
"FACOM - UPMS, Campo Grande",Mato Grosso do Sul,MS,Centro-Oeste
"ICMC-USP, São Carlos",São Paulo,SP,Sudeste
"ICMC-USP, São Carlos",São Paulo,SP,Sudeste
"Institute of Informatics, UFRGS - Federal University of Rio Grande do Sul, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Institute of Informatics, UFRGS - Federal University of Rio Grande do Sul, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Department of Exact Sciences (DEXA), State University of Feira de Santana, Feira de Santana, Bahia, Brazil",Bahia,BA,Nordeste
"Institute of Arts And Design (IAD), Federal University of Juiz de Fora, Juiz de Fora, Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Department of Exact Sciences (DEXA), State University of Feira de Santana, Feira de Santana, Bahia, Brazil",Bahia,BA,Nordeste
"Department of Exact Sciences (DEXA), State University of Feira de Santana, Feira de Santana, Bahia, Brazil",Bahia,BA,Nordeste
"Federal University of Espirito Santo, Brazil",Espírito Santo,ES,Sudeste
"Federal University of Espirito Santo, Brazil",Espírito Santo,ES,Sudeste
"Federal University of Espirito Santo, Brazil",Espírito Santo,ES,Sudeste
"Instituto de Computação, Universidade Federal Fluminense (UFF), Niterói, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Instituto de Computação, Universidade Federal Fluminense (UFF), Niterói, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Instituto de Computação, Universidade Federal Fluminense (UFF), Niterói, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Instituto de Computação, Universidade Federal Fluminense (UFF), Niterói, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Instituto de Computação, Universidade Federal Fluminense (UFF), Niterói, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Dept. of Comput. Sci., Univ. Fed. de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Federal University of Para, Vale Institute of Technology, Belem, Brazil",Pará,PA,Norte
"Vale Institute of Technology, Belem, Brazil",Pará,PA,Norte
"Math Institute, Federal University of Bahia (UFBA), Salvador, Brazil",Bahia,BA,Nordeste
"Department of Technology, State University of Feira de Santana (UEFS), Feira de Santana, Brazil",Bahia,BA,Nordeste
"Department of Technology, State University of Feira de Santana (UEFS), Feira de Santana, Brazil",Bahia,BA,Nordeste
"Department of Statistics, Applied Mathematics and Computing, State University of São Paulo, Rio Claro, SP, Brazil",São Paulo,SP,Sudeste
"Department of Statistics, Applied Mathematics and Computing, State University of São Paulo, Rio Claro, SP, Brazil",São Paulo,SP,Sudeste
"Faculdade Campo Limpo Paulista, Graduate Program in Computer Science, SP, Brazil",São Paulo,SP,Sudeste
"Department of Computing, Federal University of São Carlos, São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Department of Statistics, State University of São Paulo (UNESP), Rio Claro, Brazil",São Paulo,SP,Sudeste
"Recod Lab, University of Campinas (UNICAMP), Brazil",São Paulo,SP,Sudeste
"Pontificia Universidade Catolica do Rio Grande do Sul, Porto Alegre, RS, BR",Rio Grande do Sul,RS,Sul
"PUCRS, Faculdade de Informática, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Dept. of Computer Science, University of São Paulo (USP), São Paulo, SP, Brazil",São Paulo,SP,Sudeste
"Dept. of Electronics and Telecommunication Engineering, Jadavpur University, Kolkata, India",Internacional,,
"Dept. of Information Systems, University of Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Dept. of Inf. Syst., Univ. of Campinas, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science, Universidade Federal de Sao Carlos, Sao Carlos, SP, BR",São Paulo,SP,Sudeste
"Department of Computer Science, Federal University of São Carlos São, Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Dept. of Physiol. & Biophys., Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"University College London, London, London, GB",Internacional,,
"UFMG, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Washington Univ. in St. Louis, St. Louis, MO, USA",Internacional,,
"Univ. of Waterloo, Waterloo, ON, Canada",Internacional,,
"University of Bern, Switzerland",Internacional,,
"University of Bern, Switzerland",Internacional,,
"Inselspital, Switzerland",Internacional,,
"Inselspital, Switzerland",Internacional,,
"Universidade Federal do Espirito Santo, Vitoria, ES, BR",Espírito Santo,ES,Sudeste
"Universidade Federal do Espirito Santo, Vitoria, ES, BR",Espírito Santo,ES,Sudeste
"Dept. of Appl. Comput. (DCOM), Universidade Federal de Santa Maria, Santa Maria, RS, BR",Rio Grande do Sul,RS,Sul
"Department of Applied Computing (DCOM), Federal University of Santa Maria, Santa Maria, Brazil",Rio Grande do Sul,RS,Sul
"Department of Computer Science, University Of Calgary, Canada",Internacional,,
"Department of Computer Science, University Of Calgary, Canada",Internacional,,
"Department of Computer Science, University Of Calgary, Canada",Internacional,,
"IMPA, Instituto Nacional de Matemática Pura e Aplicada, Brazil",Rio de Janeiro,RJ,Sudeste
"IMPA Inst. Nac. de Mat. Pura e Aplic., Brazil",Rio de Janeiro,RJ,Sudeste
"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"Instituto de Ciências Matemáticas e de Computação, University of São Paulo, São Carlos, Brazil",São Paulo,SP,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Instituto de Informática, Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Instituto de Informática, Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Dept. of Comput. Eng. & Ind. Autom., Universidade Estadual de Campinas, Campinas, SP, BR",São Paulo,SP,Sudeste
"Dept. of Computer Engineering and Industrial Automation, University of Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Dept. of Computer Engineering and Industrial Automation, University of Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Department of Neurology, University of Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Department of Neurology, University of Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Department of Neurology, University of Campinas, SP, Brazil",São Paulo,SP,Sudeste
"UFRGS, Instituto de Informática, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"UFRGS, Instituto de Informática, Porto Alegre, Brazil",Rio Grande do Sul,RS,Sul
"Computer Science Department, Federal University of Ouro Preto, Ouro Preto, MG, Brazil",Minas Gerais,MG,Sudeste
"Computer Science Department, Universidade Federal de Ouro Preto, Ouro Preto, MG, BR",Minas Gerais,MG,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"ICMC, USP, São Carlos",São Paulo,SP,Sudeste
"Dept. of Mathematics, UFES, Vitória",Espírito Santo,ES,Sudeste
"FACOM, UFMS, Campo Grande",Mato Grosso do Sul,MS,Centro-Oeste
"ICMC, USP, São Carlos",São Paulo,SP,Sudeste
"Department of Theoretical and Applied Sciences, University of Insubria, Varese, Italy",Internacional,,
"Department of Theoretical and Applied Sciences, University of Insubria, Varese, Italy",Internacional,,
"Department of Theoretical and Applied Sciences, University of Insubria, Varese, Italy",Internacional,,
"TU Braunschweig, Braunschweig, Germany",Internacional,,
"TU Braunschweig, Braunschweig, Germany",Internacional,,
"TU Braunschweig, Braunschweig, Germany",Internacional,,
"COPPE, Laboratório de Computação Gráfica (LCG)",Rio de Janeiro,RJ,Sudeste
"COPPE, Laboratório de Computação Gráfica (LCG)",Rio de Janeiro,RJ,Sudeste
"COPPE, Laboratório de Computação Gráfica (LCG)",Rio de Janeiro,RJ,Sudeste
"Department of Electronics and Computer Engineering, Hanyang University, Seoul, Korea",Internacional,,
"Department of Electronics and Computer Engineering, Hanyang University, Seoul, Korea",Internacional,,
"Department of Embedded Systems Engineering, Incheon National University, Incheon, Korea",Internacional,,
"Universidade Federal de Santa Maria, Santa Maria, RS, BR",Rio Grande do Sul,RS,Sul
"Universidade Federal de Santa Maria, Santa Maria, Brazil",Rio Grande do Sul,RS,Sul
"Universidade Federal de Santa Maria, Santa Maria, Brazil",Rio Grande do Sul,RS,Sul
"Universidade Federal da Fronteira Sul, Chapecó, Brazil",Santa Catarina,SC,Sul
"FACOM - UFMS, Campo Grande, MS, Brazil",Mato Grosso do Sul,MS,Centro-Oeste
"Institute of Computing, University of Campinas, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"FACOM - UFMS, Campo Grande, MS, Brazil",Mato Grosso do Sul,MS,Centro-Oeste
"Departamento de Computação, Universidade Federal do Piauí, Teresina, PI, Brasil",Piauí,PI,Nordeste
"Departamento de Computação, Universidade Federal do Piauí, Teresina, PI, Brasil",Piauí,PI,Nordeste
"Departamento de Computação, Universidade Federal do Piauí, Teresina, PI, Brasil",Piauí,PI,Nordeste
"Dept. de Comput., Universidade Federal do Piaui, Teresina, PiauÃ­, BR",Piauí,PI,Nordeste
"University of Western São Paulo - (UNOESTE), Presidente Prudente, Brazil",São Paulo,SP,Sudeste
"University of the Andes, Santiago, Chile",Internacional,,
"São Paulo State University - (UNESP), Bauru, Brazil",São Paulo,SP,Sudeste
"Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"LIX, École Polytechnique, Paris, France",Internacional,,
"UFAL, Institute of Mathematics, Maceió, Brazil",Alagoas,AL,Nordeste
"UFAL, Institute of Mathematics, Maceió, Brazil",Alagoas,AL,Nordeste
"LIX, École Polytechnique, Paris, France",Internacional,,
"Department of Mathematics, PUC-Rio, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Sistemas de Informação, Universidade Federal do Piauí – UFPI, Picos, Brasil",Piauí,PI,Nordeste
"Departamento de Computação, Universidade Federal do Piauí – UFPI, Teresina, Brasil",Piauí,PI,Nordeste
"Departamento de Computação, Universidade Federal do Piauí – UFPI, Teresina, Brasil",Piauí,PI,Nordeste
"Department of Computer Science, Federal University of Bahia (UFBA), Bahia, Brazil",Bahia,BA,Nordeste
"Department of Computer Science, Universidade Federal da Bahia, Salvador, BA, BR",Bahia,BA,Nordeste
"Dept. de Cienc. da Comput., Univ. Fed. de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Instituto de Ciências Exatas e Informática, Pontifícia Universidade Católica de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Dept. de Cienc. da Comput., Univ. Fed. de Minas Gerais, Brazil",Minas Gerais,MG,Sudeste
"Polytechnic School of Engineering, New York University",Internacional,,
"Polytechnic School of Engineering, New York University",Internacional,,
"Polytechnic School of Engineering, New York University",Internacional,,
"UFRGS, Instituto de Informática",Rio Grande do Sul,RS,Sul
AT&T Research,Internacional,,,S
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Department of Computer Engineering, Federal Technological University of Parana, Cornelio Procopio, Brazil",Paraná,PR,Sul
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Inst. of Comput., Universidade Estadual de Campinas, Campinas, SP, BR",São Paulo,SP,Sudeste
"Dept. of Comput. Sci., Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Department of Systems and Computer Networks, Wroclaw University of Technology, Wroclaw, Poland",Internacional,,
"Department of Systems and Computer Networks, Wroclaw University of Technology, Wroclaw, Poland",Internacional,,
"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Campus Universitário Darcy Ribeiro, Brasília, DF, Brazil",Distrito Federal,DF,Centro-Oeste
"Department of Computer Science, Campus Universitário Darcy Ribeiro, Brasília, DF, Brazil",Distrito Federal,DF,Centro-Oeste
"Department of Electrical Engineering, Campus Universitário Darcy Ribeiro, Brasília, DF, Brazil",Distrito Federal,DF,Centro-Oeste
"Department of Computer Science, University of Brasília (UnB), Brasília, Brazil",Distrito Federal,DF,Centro-Oeste
"Department of Electrical Engineering, University of Brasília (UnB), Brasília, Brazil",Distrito Federal,DF,Centro-Oeste
"Department of Computer Science, University of Brasília (UnB), Brasilia, DF, BR",Distrito Federal,DF,Centro-Oeste
"UFRGS, Federal University of Rio Grande do Sul, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"UFRGS, Federal University of Rio Grande do Sul, Porto Alegre, RS, Brazil",Rio Grande do Sul,RS,Sul
"Inria, CNRS, Univ. Grenoble Alpes, Grenoble, France",Internacional,,
"Dept. de Mat. Aplic. e Estaistica, Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Departamento de Matemática Aplicada e Estatística, Universidade de São Paulo",São Paulo,SP,Sudeste
"Departamento de Matemática Aplicada e Estatística, Universidade de São Paulo",São Paulo,SP,Sudeste
"Department of Computer Engineering and Automation, Federal University of Rio Grande do Norte, Natal, Brazil",Rio Grande do Norte,RN,Nordeste
"Department of Computer Engineering and Automation, Federal University of Rio Grande do Norte, Natal, Brazil",Rio Grande do Norte,RN,Nordeste
"Department of Computing, Universidade Federal do Ceara, Fortaleza, CE, BR",Ceará,CE,Nordeste
"Department of Computing, Federal University of Ceará, Fortaleza, CE, Brazil",Ceará,CE,Nordeste
"Department of Computing, Universidade Federal do Ceara, Fortaleza, CE, BR",Ceará,CE,Nordeste
"Department of Computing, Universidade Federal do Ceara, Fortaleza, CE, BR",Ceará,CE,Nordeste
"Department of Computing, Federal University of Ceará, Fortaleza, CE, Brazil",Ceará,CE,Nordeste
"Dept. of Stat., Appl. Math. & Comput., State Univ. of Sao Paulo (UNESP), Brazil",São Paulo,SP,Sudeste
"Recod Lab - Institute of Computing, University of Campinas (UNICAMP), Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Department of Exact Sciences, University of Feira de Santana (UEFS), Feira de Santana, BA, Brazil",Bahia,BA,Nordeste
"Recod Lab. - Inst. of Comput., Universidade Estadual de Campinas, Campinas, SP, BR",São Paulo,SP,Sudeste
"Department of Electrical Engineering, FEI, São Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Electrical Engineering, FEI, São Paulo, Brazil",São Paulo,SP,Sudeste
"Res. in Artificial & Natural Intell., Brazil",,,,
"Department of Medical Informatics, FMUSP, São Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computing, UFSCar - Federal University of São Carlos, São Carlos, SP, Brazil",São Paulo,SP,Sudeste
"Department of Computing, UNEMAT - Univ State of Mato Grosso, Alto Araguaia, MT, Brazil",Mato Grosso,MT,Centro-Oeste
"Institute of Computing, University of Campinas, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Department of Computing, UNESP - Univ Estadual Paulista, Bauru, SP, Brazil",São Paulo,SP,Sudeste
"Department of Computing, UNESP - Univ Estadual Paulista, Bauru, SP, Brazil",São Paulo,SP,Sudeste
"COPPE/UFRJ, Computer Graphics Lab",Rio de Janeiro,RJ,Sudeste
"COPPE/UFRJ, Computer Graphics Lab",Rio de Janeiro,RJ,Sudeste
"COPPE/UFRJ, Computer Graphics Lab",Rio de Janeiro,RJ,Sudeste
"Department of Periodontology, School of Dentistry",Internacional,,
"Department of Periodontology, School of Dentistry",Internacional,,
"Department of Medicine, Harvard Medical School, Boston, MA, US",Maranhão,MA,Nordeste
"Department of Informatics, Federal University of Parana, Brazil",Paraná,PR,Sul
"Department of Medicine, Harvard Medical School, Boston, MA, US",Maranhão,MA,Nordeste
"Dept. of Med., Med. Sch., Center for Biomed. Eng., Harvard Medical School, Boston, MA, US",Maranhão,MA,Nordeste
"INCoD - National Brazilian Institute for Digital Convergence, Federal University of Santa Catarina, Brazil",Santa Catarina,SC,Sul
"Dept. of Inf., Universidade Federal do Parana, Curitiba, PR, BR",Paraná,PR,Sul
"Department of Medicine, Harvard Medical School, Boston, MA, US",Maranhão,MA,Nordeste
"Harvard-MIT Health Sciences and Technology Division, Massachusetts Institute of Technology, Cambridge, MA, US",Maranhão,MA,Nordeste
"Centro de Informtica, Federal University of Pernambuco - UFPE, Brazil",Pernambuco,PE,Nordeste
"Centro de Informtica, Fed. Univ. of Pernambuco - UFPE, Recife, Brazil",Pernambuco,PE,Nordeste
"Universidade Federal Rural de Pernambuco, Recife, PE, BR",Pernambuco,PE,Nordeste
"Departament of Physics, University of Antwerp, Antwerp, Belgium",Internacional,,
"Centro de Inf., Universidade Federal de Pernambuco, Recife, PE, BR",Pernambuco,PE,Nordeste
"Centro de Informática, Universidade Federal de Pernambuco, Recife, Brasil",Pernambuco,PE,Nordeste
"Departament of Physics, University of Antwerp, Antwerp, Belgium",Internacional,,
"Universidade Estadual de Campinas, Campinas, SP, BR",São Paulo,SP,Sudeste
"Institute of Computing (IC), University of Campinas (UNICAMP), Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Institute of Computing (IC), University of Campinas (UNICAMP), Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Comput. Dept. (DECOM), Universidade Federal de Ouro Preto, Ouro Preto, MG, BR",Minas Gerais,MG,Sudeste
"Dept. of Comput. Sci., Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Department of Computer Science, University of São Paulo (USP), São Paulo, SP, Brazil",São Paulo,SP,Sudeste
"Inst. of Math. & Stat., Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Inst. of Math. & Stat., Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Inst. of Math. & Stat, Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Institute of Mathematics and Statistics, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Dept. de Cirurgia, Universidade Federal de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Dept. de Cirurgia, Universidade Federal de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Dept. de Cirurgia, Universidade Federal de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"University of Campinas, RECOD Lab - DCA/FEEC/UNICAMP, Campinas, SP, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Comput. Sci. Dept., Pontifical Catholic Univ. of Rio de Janeiro - PUC-Rio, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Comput. Sci. Dept., Pontifical Catholic Univ. of Rio de Janeiro - PUC-Rio, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Visualization Research Center, University of Stuttgart, Germany",Internacional,,
"Visualization Research Center, University of Stuttgart, Germany",Internacional,,
"Visualization Research Center, University of Stuttgart, Germany",Internacional,,
"Department of Electrical, Rensselaer Polytechnic Institute, Troy, NY, USA",Internacional,,
"Department of Electrical, Rensselaer Polytechnic Institute, Troy, NY, USA",Internacional,,
"Institute of Computing, University of Campinas (UNICAMP), Campinas, São Paulo, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas (UNICAMP), Campinas, São Paulo, Brazil",São Paulo,SP,Sudeste
"Dept. of Computer Science and Engineering, University of South Florida (USF), Tampa, FL, USA",Internacional,,
"Institute of Computing, University of Campinas (UNICAMP), Campinas, São Paulo, Brazil",São Paulo,SP,Sudeste
"School of Engineering, Brown University",Internacional,,
"Institute of Mathematic Sciences and Computing, ICMC-USP",São Paulo,SP,Sudeste
"Institute of Computing, IC-UNICAMP",São Paulo,SP,Sudeste
"Department of Computing, Universidade Federal do Ceará, Fortaleza, CE, Brazil",Ceará,CE,Nordeste
"Department of Computing, Universidade Federal do Ceará, Fortaleza, CE, Brazil",Ceará,CE,Nordeste
"Department of Computing, Universidade Federal do Ceará, Fortaleza, CE, Brazil",Ceará,CE,Nordeste
"Computer Science Department, Pontifícia Universidade Católica do Rio Grande do Sul, RS, Brazil",Rio Grande do Sul,RS,Sul
"Huddle Group S.A., Argentina",Internacional,,
"Programa de Engenharia de Sistemas e Computação, COPPE / Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Programa de Engenharia de Sistemas e Computação, COPPE / Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"Programa de Engenharia de Sistemas e Computação, COPPE / Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro,RJ,Sudeste
"COPPE, Federal University of Rio de Janeiro",Rio de Janeiro,RJ,Sudeste
"COPPE, Federal University of Rio de Janeiro",Rio de Janeiro,RJ,Sudeste
"COPPE, Federal University of Rio de Janeiro",Rio de Janeiro,RJ,Sudeste
"Institute of Informatics, Federal University of Rio Grande do Sul",Rio Grande do Sul,RS,Sul
"Universidade Federal de Juiz de Fora ICE/DCC, Juiz de Fora, Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais ICEx/DCC, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Juiz de Fora ICE/DCC, Juiz de Fora, Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Juiz de Fora ICE/DCC, Juiz de Fora, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Informática, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Departamento de Engenharia Elétrica, Pontifícia Universidade Católica do Rio de Janeiro, Rio de Janeiro, RJ, Brazil",Rio de Janeiro,RJ,Sudeste
"Institute of Informatics-Federal, University of Rio Grande do Sul",Rio Grande do Sul,RS,Sul
"FACOM — UFMS, Campo Grande",Mato Grosso do Sul,MS,Centro-Oeste
"ICMC — USP, São Carlos",São Paulo,SP,Sudeste
"ICMC — USP, São Carlos",São Paulo,SP,Sudeste
"ICMC — USP, São Carlos",São Paulo,SP,Sudeste
"ICMC — USP, São Carlos",São Paulo,SP,Sudeste
"ICMC — USP, São Carlos",São Paulo,SP,Sudeste
"UFRGS, Brazil",Rio Grande do Sul,RS,Sul
"UFRGS, Brazil",Rio Grande do Sul,RS,Sul
"UFFS, Brazil",Santa Catarina,SC,Sul
"IPA, Brazil",Rio Grande do Sul,RS,Sul,S
"NYU-Poly, USA",Internacional,,
"Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo, São Carlos/SP, Brazil",São Paulo,SP,Sudeste
"Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo, São Carlos/SP, Brazil",São Paulo,SP,Sudeste
"Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo, São Carlos/SP, Brazil",São Paulo,SP,Sudeste
"LNCC, National Laboratory for Scientific Computing, Petropolis, Brazil",Rio de Janeiro,RJ,Sudeste
"LNCC, National Laboratory for Scientific Computing, Petropolis, Brazil",Rio de Janeiro,RJ,Sudeste
"Department of Electrical Engineering, FEI, São Bernardo do Campo, Brazil",São Paulo,SP,Sudeste
"LIGM ESIEE - UPEMLV - CNRS, Université Paris-Est",Internacional,,
"LIGM ESIEE - UPEMLV - CNRS, Université Paris-Est",Internacional,,
"LIGM ESIEE - UPEMLV - CNRS, Université Paris-Est",Internacional,,
"Computer Science Department – ICEI – PUC Minas, Audio-Visual Information Proc. Lab. (VIPLAB)",Minas Gerais,MG,Sudeste
"Departamento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Departamento de Ciência da Computação, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",Minas Gerais,MG,Sudeste
"Universidade Federal de Minas Gerais, Belo Horizonte, MG, BR",Minas Gerais,MG,Sudeste
"Departamento de Ciência da Computação, Universidade Federal de Juiz de Fora, Juiz de Fora, Brazil",Minas Gerais,MG,Sudeste
"Dept. of Comput., Sao Paulo State Univ., Bauru, Brazil",São Paulo,SP,Sudeste
"Department of Computing, São Paulo State University, Bauru, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, Federal University of Mato Grosso do Sul, Campo Grande, Brazil",Mato Grosso do Sul,MS,Centro-Oeste
"Department of Statistics, Applied Mathematics and Computing, State University of São Paulo (UNESP), Rio Claro, Brazil",São Paulo,SP,Sudeste
"Recod Lab - Institute of Computing, University of Campinas (UNICAMP), Campinas, Brazil",São Paulo,SP,Sudeste
"Universidade de Sao Paulo, Sao Paulo, SÃ£o Paulo, BR",São Paulo,SP,Sudeste
"Department of Computer Science, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"Department of Computer Science, University of São Paulo, São Paulo, Brazil",São Paulo,SP,Sudeste
"ATVS - Biometric Recognition Group, Universidad Autonoma de Madrid (UAM), Madrid, Spain",Internacional,,
"ATVS - Biometric Recognition Group, Universidad Autonoma de Madrid (UAM), Madrid, Spain",Internacional,,
"ATVS - Biometric Recognition Group, Universidad Autonoma de Madrid (UAM), Madrid, Spain",Internacional,,
"ATVS - Biometric Recognition Group, Universidad Autonoma de Madrid (UAM), Madrid, Spain",Internacional,,
"Center for Electrical Engineering and Informatics (CEEI), Federal University of Campina Grande (UFCG), Paraíba, Brazil",Paraíba,PB,Nordeste
"Center for Electrical Engineering and Informatics (CEEI), Federal University of Campina Grande (UFCG), Paraíba, Brazil",Paraíba,PB,Nordeste
"Instituto de Ciê e Technologia, Universidede federale de São Paulo, Sao Jose do do Campos, Brazil",São Paulo,SP,Sudeste
"Institute of Mathematics and Statistics, Universidede of São Paulo, Sao Paulo, Brazil",São Paulo,SP,Sudeste
"Instituto de Ciê e Technologia, Universidede federale de São Paulo, Sao Jose do do Campos, Brazil",São Paulo,SP,Sudeste
"School of Medical Science, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
"Institute of Computing, University of Campinas, Campinas, Brazil",São Paulo,SP,Sudeste
