id,keyword
4735,TRAFFIC CONTROL
4736,BILINEAR PROJECTION
4737,PARKINSON'S DISEASE
4738,DISEASE IDENTIFICATION
4739,APPROACHES IN THE LITERATURE
4740,EFFORTS IN ORDER
4741,DIFFERENT FIELDS OF STUDY
4742,MEANDERING
4743,DICTIONARY LEARNING
4744,DICTIONARY SIZE
4745,HANDWRITING DYNAMICS
4746,MICROPROCESSORS
4747,IMMUNE SYSTEM
4748,IMMUNOFLUORESCENCE IMAGES
4749,HEP-2 CELLS
4750,EPITHELIAL CELLS
4751,AUTOIMMUNE DISEASES
4752,ANTINUCLEAR ANTIBODIES
4753,MORTALITY IN THE WORLD
4754,PREPROCESSING STRATEGIES
4755,POPULAR CONVOLUTIONAL NEURAL NETWORKS
4756,LINEAR FUNCTION
4757,AVERAGE IMAGE
4758,IMAGE HISTOGRAM
4759,STAINING PATTERNS CLASSIFICATION
4760,LENET-5
4761,GOOGLENET
4762,EEG IMAGING
4763,MOVEMENT ONSET
4764,SPECIFIC CATEGORIES
4765,EEG SIGNALS
4766,CHANCE LEVEL
4767,LEFT TARGET
4768,USER DATAGRAM PROTOCOL
4769,PATTERNS IN SPACE
4770,QUANTILE FUNCTION
4771,SPECIFIC DAY
4772,SITUATED APPROACH
4773,TARGET SPACE
4774,EEG IMAGENS
4775,BRAIN-COMPUTER INTERFACE
4776,COGNITION
4777,CORTICAL ORGANIZATION
4778,ENTROPY SOURCE
4779,EXPERIENCED GROUP
4780,GAME OF CHESS
4781,FACTOR ANALYSIS
4782,EXPERIMENTAL GROUP
4783,FACTOR LOADINGS
4784,NEURAL CIRCUITS
4785,PARIETAL CORTEX
4786,ELECTROSTATIC POTENTIAL
4787,CORTICAL AREAS
4788,FIRST QUARTILE
4789,DEFAULT MODE NETWORK
4790,ORTHOGONAL MATRIX
4791,BRODMANN AREA
4792,FACTOR F1
4793,NEURAL ORGANIZATION
4794,FACTOR LOADING ESTIMATES
4795,PRINCIPAL COMPONENT METHOD
4796,RIGHT HEMISPHERE
4797,HIPPOCAMPUS
4798,QUESTION CATEGORIES
4799,BIOMETRICS (ACCESS CONTROL)
4800,WAVELET TRANSFORM
4801,SHORT LIFE CYCLE
4802,EXPERT ANALYSIS
4803,GLOBAL PRESENCE
4804,QUADRATIC DISCRIMINANT ANALYSIS
4805,DIAGONAL COMPONENTS
4806,FEMALE DROSOPHILA
4807,CANNY FILTER
4808,SUPERIOR PERFORMANCE
4809,USER REGISTRATION
4810,RANDOM SELECTION
4811,CHALLENGING PROBLEM
4812,HIGH-DIMENSIONAL FEATURE
4813,EYE POSITION
4814,DIVISIVE NORMALIZATION
4815,REGISTRATION PROCESS
4816,SPATIAL POOLING
4817,ROBUST RECOGNITION
4818,NEGATIVE MINING
4819,RELATED FEATURES
4820,LEAST SQUARES MODEL
4821,DISPARATE FEATURES
4822,INFORMATION SECURITY
4823,PUBLIC FIGURES
4824,SMART CARD
4825,FACE PAIRS
4826,SORT OF RELATIONSHIP
4827,LOW-DIMENSIONAL REPRESENTATION
4828,FACE VERIFICATION
4829,RELATIONAL FEATURES
4830,DISTRIBUTION FUNCTIONS
4831,POULTRY HOUSE
4832,FEATURE ENGINEERING
4833,MORPHOLOGICAL TRANSFORMATION
4834,IMAGE THRESHOLDING
4835,INFORMATION GAIN
4836,UNIFORM PATTERN
4837,KERNEL ESTIMATION
4838,ILLUMINATION VARIATIONS
4839,GRID SEARCH APPROACH
4840,LOW PROFIT MARGINS
4841,OPENING OPERATION
4842,SPLITTING CRITERION
4843,BOILER CHICKENS
4844,AUTOMATIC MONITORING
4845,CULTURAL DIFFERENCES
4846,OCEANS
4847,MODEL OF PERSONALITY
4848,BIG FIVE PERSONALITY
4849,BIG-FIVE PERSONALITY MODEL
4850,STUDY OF HUMAN BEHAVIOR
4851,INDIVIDUAL DIFFERENCES
4852,PERSONALITY TRAITS
4853,NEUROTICISM
4854,EXTRAVERSION
4855,SOCIAL SPACE
4856,SOCIAL LEVEL
4857,CULTURAL DIMENSIONS
4858,PRIVATE SPACE
4859,FIVE-FACTOR MODEL
4860,ANGULAR VARIATION
4861,STRONGLY AGREE
4862,REAL VIDEOS
4863,SELF-REPORTED PERSONALITY
4864,PROXEMICS
4865,RANGE OF MATERIALS
4866,INCOMING RADIATION
4867,REAL MATERIALS
4868,MATERIAL SPACE
4869,BASIC REPRESENTATION
4870,CREATION OF MATERIALS
4871,TABULAR REPRESENTATION
4872,SIMPLEX
4873,GENERAL CASE
4874,LINEAR REDUCTION
4875,INTERMEDIATE MATERIALS
4876,LINEAR DECOMPOSITION
4877,MEAN RELATIVE ERROR
4878,SHADOW MAPPING
4879,SHADOW MAPS
4880,CAMERA VIEW
4881,SOFT COMPUTING
4882,FILTER SIZE
4883,SUBINTERVALS
4884,RESULTS OF STEP
4885,MEAN FILTER
4886,HALF OF SIZE
4887,SOFT TECHNIQUES
4888,SMOOTHIES
4889,FRINGE VISIBILITY
4890,PENUMBRA REGION
4891,POINT LIGHT SOURCE
4892,POSITION OF FRAGMENTS
4893,FRAGMENT INTENSITIES
4894,CAPTCHAS
4895,WRITING
4896,PORTALS
4897,INPUT SAMPLES
4898,HANDWRITTEN
4899,VISUAL SIMILARITY
4900,BRANCH POINTS
4901,SKELETONIZATION
4902,PROCRUSTES DISTANCE
4903,8-CONNECTED
4904,HANDWRITING SYNTHESIS
4905,PUBLIC FONTS
4906,FIDUCIAL MARKERS
4907,PROCESSING POWER
4908,PARTIAL OCCLUSION
4909,RECURSIVE STRUCTURE
4910,DETECTION ACCURACY
4911,SAMPLING AREA
4912,DISTANCE RANGE
4913,USE OF COLOR
4914,BLANK SPACE
4915,CANDIDATE DETECTION
4916,COLOR FILTER
4917,TARGET MARKER
4918,MULTIPLE SCALES
4919,CROP RECOGNITION
4920,CROP MAPPING
4921,CONTEXT WINDOW
4922,SYNTHETIC APERTURE RADAR
4923,INDIVIDUAL SCALE
4924,MINAS GERAIS STATE
4925,ACCURACY OF NETWORK
4926,RIVERS
4927,GLOBAL POSITIONING SYSTEM
4928,LOW ALTITUDE
4929,PROBABILISTIC NEURAL NETWORK
4930,UNITED STATES OF AMERICA
4931,PEARL RIVER
4932,OMISSION ERRORS
4933,COMMISSION ERRORS
4934,UNMANNED AERIAL SYSTEMS
4935,INVASIVE PLANTS
4936,TRUE-COLOR IMAGE
4937,TRUE COLOR
4938,RIVER CHANNEL
4939,INPUT BLOCK
4940,GROUND REFERENCE
4941,PROBABLISTIC NEURAL NETWORKS
4942,WAVELETS
4943,WETLANDS
4944,PHRAGMITES
4945,TOP-HAT TRANSFORMATION
4946,AERIAL THERMAL IMAGES
4947,BRIGHT IMAGES
4948,GEODETIC
4949,RATIO IMAGES
4950,BRIGHT REGIONS
4951,TOP-HAT TRANSFORM
4952,DIGITAL MICROSCOPE
4953,PREVIOUS RELATED WORKS
4954,SMOOTHER TRANSITION
4955,HOMOGENEOUS COORDINATES
4956,WORTH MENTION
4957,SUBSURFACE
4958,VAST MAJORITY OF WORK
4959,TEXTURAL PROPERTIES
4960,SINGLE CATEGORY
4961,MANHATTAN DISTANCE
4962,SEISMIC PERFORMANCE
4963,TILE SIZE
4964,RETRIEVAL PERFORMANCE
4965,SEISMIC INTERPRETATION
4966,DATABASE RETRIEVAL
4967,ACCURACY OF CATEGORIES
4968,DETECTION PERFORMANCE
4969,COMPLEX BACKGROUND
4970,DROP IN THE NUMBER
4971,POSITIVE PREDICTIVE VALUE
4972,DETECTION MODULE
4973,SKIN MODEL
4974,FALSE DETECTION RATE
4975,AMOUNT OF PIXELS
4976,SKIN IMAGING
4977,ORIGINAL DETECTION
4978,SIMPLE CONSTRAINTS
4979,PERFORMANCE IMPROVEMENT
4980,BIOPSY
4981,COLUMNAR CELLS
4982,IDENTIFICATION TECHNIQUES
4983,TISSUE CORES
4984,PROTOCOL BIOPSIES
4985,EXPERT DECISION
4986,ESOPHAGEAL MUCOSA
4987,GENERAL PURPOSE
4988,3D GRAPH
4989,HARDWARE FEATURES
4990,EFFICIENT IMPLEMENTATION
4991,CURRENT POINT
4992,NUMBER OF BODIES
4993,HARDWARE RESOURCES
4994,SINGLE BODY
4995,BODY ACCELERATION
4996,GRAVITATIONAL INTERACTION
4997,MEMORY HIERARCHY
4998,L2 CACHE
4999,VIOLENT EVENTS
5000,RANK TRANSFORMATION
5001,HUMAN OPERATOR
5002,PRINCIPAL COMPONENT ANALYSIS TECHNIQUE
5003,CROWDED SCENES
5004,DECISION THRESHOLD
5005,SPECIFIC SIZE
5006,VIOLENT DETECTION
5007,ANOMALOUS EVENTS
5008,COMBINATION OF CHANNELS
5009,MULTIMEDIA APPLICATIONS
5010,FAST FADING
5011,SEMANTIC IMAGE
5012,YELLOW SQUARE
5013,SCALE VARIATION
5014,FUSION METHOD
5015,MEASURE OF CONFIDENCE
5016,WEAKNESSES OF APPROACHES
5017,MEASUREMENT VALUES
5018,END OF SEQUENCE
5019,PREDICTIVE PROCESSING
5020,FUSION PROCESS
5021,SPEED MEASUREMENT
5022,CORRECTION PROCESS
5023,UPDATED MODEL
5024,COVARIANCE ESTIMATION
5025,ERROR COVARIANCE
5026,OCCURRENCE OF PROCESSES
5027,KALMAN GAIN
5028,NOISE TEST
5029,BHATTACHARYYA DISTANCE
5030,ENSEMBLE-BASED TRACKER
5031,ACOUSTICS
5032,FRACTURE DETECTION
5033,BOREHOLE IMAGE
5034,IDENTIFICATION PROCESS
5035,ELECTRICAL TOMOGRAPHY
5036,NATURAL FRACTURES
5037,ACOUSTIC IMAGING
5038,PLANAR FEATURES
5039,STEP SIZE
5040,CHARACTERISTIC FEATURES
5041,IMAGE SLICES
5042,LAPLACIAN OF GAUSSIAN
5043,RADON TRANSFORM
5044,ACTIVE FAULTS
5045,PREPROCESSING STAGE
5046,FRACTION OF PIXELS
5047,ALGORITHM DESIGN AND ANALYSIS
5048,LOCAL ANALYSIS
5049,MULTIDIMENSIONAL PROJECTION
5050,PROJECT QUALITY
5051,INSTANCES IN THE DATASET
5052,MULTIDIMENSIONAL TECHNIQUES
5053,GLOBAL ANALYSIS
5054,SEPARATE MEASUREMENTS
5055,CLASS SEPARATION
5056,NEIGHBORHOOD RELATIONSHIP
5057,SIMILAR TREE
5058,NEIGHBORS IN SPACE
5059,SPEECH
5060,LEVEL SET
5061,STRUCTURAL IDENTIFICATION
5062,FIXED POINT
5063,DIRAC DELTA
5064,GRADIENT FLOW
5065,HARD PALATE
5066,ARTICULATORS
5067,AIR CAVITY
5068,EPIGLOTTIS
5069,EUROPEAN PORTUGUESE
5070,PHARYNGEAL WALL
5071,MINIMUM POINT
5072,CONSTRICTION
5073,MAGNETIC FIELD
5074,BLOOD SMEAR IMAGES
5075,POWER NETWORK
5076,DIAGNOSIS SYSTEM
5077,DIAGNOSIS OF LEUKEMIA
5078,ACUTE MYELOID LEUKEMIA
5079,COMPUTER-AIDED SYSTEM
5080,MULTIPLE NUCLEI
5081,PRINCIPAL COMPONENT ANALYSIS ALGORITHM
5082,KEYPOINT EXTRACTION
5083,VECTOR MATRIX
5084,STRUCTURE FROM MOTION
5085,ROTATION TRANSLATION
5086,REAL PAIRS
5087,TRANSLATIONAL MOVEMENT
5088,REAL SCENES
5089,RELEVANT POINTS
5090,ANGULAR DISTANCE
5091,CAMERA MOVEMENT
5092,STACKING
5093,CROP TYPES
5094,IMAGE STACKS
5095,CROP ROTATION
5096,PAULO STATE
5097,SAR IMAGES
5098,BRAZILIAN MUNICIPALITIES
5099,NONLINEAR FUNCTION
5100,MUNICIPALITIES IN THE STATE
5101,SUGARCANE
5102,MULTITEMPORAL IMAGES
5103,AUTOENCODERS
5104,TECHNIQUE FOR THIS PURPOSE
5105,CLEAN DATA
5106,SET OF DATASETS
5107,CLEAR IMAGE
5108,SUPER-RESOLUTION RECONSTRUCTION
5109,ALGORITHM PARAMETERS
5110,HIGH FREQUENCY COMPONENTS
5111,SUPER-RESOLUTION TECHNIQUES
5112,HIGH FREQUENCY INFORMATION
5113,KAROLINSKA DIRECTED EMOTIONAL FACES
5114,EXTENSIVE EXPERIMENTS
5115,SPATIAL NORMALIZATION
5116,FACE DATABASE
5117,ROTATION CORRECTION
5118,SCENE ELEMENTS
5119,COMPOSITION CHARACTERISTICS
5120,ROLE IN COMPREHENSION
5121,IMPORTANT ELEMENT
5122,FACTORIAL DESIGN
5123,PRESENT APPROACH
5124,EQUAL IMPORTANCE
5125,COMBINATION OF ELEMENTS
5126,IMPORTANCE SCORES
5127,PAIRWISE RELATIONSHIPS
5128,SOCIAL RULES
5129,FEATURE CATEGORIES
5130,METHODS FOR DATASETS
5131,PAIR OF ELEMENTS
5132,SYMBIOSIS
5133,FEEDBACK LEARNING
5134,MOTOR CHANGES
5135,MULTIPLE FUSION
5136,FEEDBACK MECHANISM
5137,TRACKING PERFORMANCE
5138,OBJECTIVE CONDITIONS
5139,FUSION STRATEGY
5140,TRACKING TASK
5141,FUSION TECHNIQUES
5142,BOX SEQUENCE
5143,TARGET ESTIMATION
5144,PRECISION ERROR
5145,TRACK AND TRACE
5146,TRACKING FUSION
5147,COVARIANCE MATRICES
5148,INTERACTION DATASETS
5149,RECOGNITION FRAMEWORK
5150,COMPACT MATRIX
5151,LOW COMPUTATIONAL REQUIREMENTS
5152,EFFICIENT REPRESENTATION
5153,MEANS CLUSTERING
5154,HIGH RECOGNITION
5155,ORTHONORMAL VECTORS
5156,MATRIX OF ORDER
5157,RIGHT CLICK
5158,HIGHEST EIGENVALUE
5159,HANKEL MATRIX
5160,SUBSPACE METHOD
5161,DEHAZING METHODS
5162,SIMULATED IMAGES
5163,MAPPING PROBLEM
5164,BEER-LAMBERT
5165,IMAGE PROCESSING TASKS
5166,UNDERWATER IMAGE
5167,CAROTID ARTERIES
5168,ATHEROSCLEROSIS
5169,COMMON CAROTID ARTERY
5170,CARDIAC CINE
5171,CAROTID ARTERY LUMEN
5172,CARDIAC CYCLE
5173,STATIC IMAGES
5174,WATERSHED SEGMENTATION
5175,DYNAMIC MAGNETIC RESONANCE
5176,EXTERNAL MARKERS
5177,FAST SPIN-ECHO IMAGES
5178,CAROTID WALL
5179,CAROTID PLAQUE
5180,ARTERIAL DISTENSIBILITY
5181,ATHEROSCLEROTIC DISEASE
5182,GEOMETRIC MODEL
5183,ARTERIAL WALL
5184,MAX-TREE
5185,WATERSHED TRANSFORM
5186,CAROTID ARTERY IMAGING
5187,CAROTID ARTERY SEGMENTATION
5188,CAROTID ARTERY DISTENSIBILITY
5189,CINE FSE
5190,DOCUMENT IMAGES
5191,INPUT CLASS
5192,TEXT SEGMENTS
5193,MODEL SELECTION
5194,POST-PROCESSING STEP
5195,STRIDED CONVOLUTION
5196,TEXT CHARACTERS
5197,SUBSET OF PARAMETERS
5198,EXTRACT RELEVANT FEATURES
5199,SQUARE PIXELS
5200,TEXT SEGMENTATION
5201,CONNECTED COMPONENT CLASSIFICATION
5202,JOINTS
5203,AUTOMATIC CALCULATION
5204,3D ROTATION
5205,GLOBAL ROTATION
5206,COMPLEX SHAPES
5207,CURRENT VIEW
5208,OPEN ARMS
5209,VIEW OF MODEL
5210,SHADING EFFECT
5211,SET OF VIEWS
5212,CARTOON MODELING
5213,VECTOR-ART DRAWING
5214,HAPTIC INTERFACES
5215,FINITE ELEMENT ANALYSIS
5216,DIRECT INTERACTION
5217,PHYSICS-BASED METHODS
5218,SURGEONS
5219,POISSON'S RATIO
5220,PRECISE METHOD
5221,MINIMALLY INVASIVE SURGERY
5222,STIFFNESS MATRIX
5223,ELASTICITY THEORY
5224,NODAL POINTS
5225,VIRTUAL SIMULATION
5226,SURGICAL SIMULATION
5227,DEFORMABLE BODY
5228,DAMPING MATRIX
5229,SURGERY SIMULATION
5230,FAST METHOD
5231,COMPLEX MODELS
5232,COMBINATION OF DIFFERENT METHODS
5233,GREEN COORDINATES
5234,HAPTIC FEEDBACK
5235,BLOOD VESSELS
5236,RETINA
5237,RETINAL VESSELS
5238,VESSEL SEGMENTATION
5239,GLAUCOMA
5240,FUNDUS IMAGES
5241,TEDIOUS TASK
5242,THINNING
5243,NEGATIVE PREDICTIVE VALUE
5244,TOPOLOGICAL PROPERTIES
5245,RETINAL IMAGES
5246,THIN VESSELS
5247,MATTHEWS CORRELATION COEFFICIENT
5248,FUZZY CLUSTERING
5249,ORIENTATION MAPS
5250,VESSEL SHAPE
5251,RIDGELINE
5252,MICROVASCULATURE
5253,EXTRAHEPATIC BILE DUCT
5254,MODEL ESTIMATES
5255,NOISE SOURCES
5256,SPECIMEN PREPARATION
5257,VASCULAR PLEXUS
5258,STRUCTURE OF SPECIMENS
5259,PARAMETER ESTIMATES
5260,VASCULAR DISEASE
5261,EQUIVALENT PARAMETERS
5262,CONFOCAL DATA
5263,PROPRIETARY SOFTWARE
5264,BILIARY DISEASE
5265,HEPATOLOGY
5266,CONFOCAL MICROSCOPIC IMAGES
5267,DELTA-SIGMA MODULATION
5268,BITPLANE
5269,RANDOM NOISE
5270,INFORMATION THEORY
5271,DETECTOR NOISE
5272,REDUCTION IN RESOLUTION
5273,QUANTUM
5274,NOISE CLASSIFICATION
5275,COMPRESSION ALGORITHM
5276,CLASSIFICATION OF FINDINGS
5277,MICROCALCIFICATIONS
5278,NOISY CHANNELS
5279,NOISE DETECTION
5280,MAMMOGRAM CLASSIFICATION
5281,DATA COMPRESSION
5282,POLAR SPACE
5283,SUBDIVISION OF SPACE
5284,CENTRAL POINT
5285,PROCESSING LARGE DATA
5286,DISTRIBUTION OF TYPES
5287,FINAL POINT
5288,STEPS OF ALGORITHM
5289,DISTRIBUTION OF POINTS
5290,EXTREME POINTS
5291,POINTS IN ORDER
5292,INPUT POINT
5293,CONVEX POLYGON
5294,N LOG N
5295,UNIFORM POINT
5296,UNIT SQUARE
5297,GAUSS POINTS
5298,LEFT TURN
5299,PRIME NUMBER
5300,UNIT INTERVAL
5301,ITERATIVE APPROXIMATION
5302,SPACE SUBDIVISION
5303,REDUCTION OF POINTS
5304,NORMAL DISTRIBUTION
5305,GEOMETRIC STRUCTURE
5306,EXPECTED VALUE
5307,POINT VALUES
5308,CONTINUOUS DISTRIBUTION
5309,CORRECTION ALGORITHM
5310,MINIMUM AREA
5311,GENERAL POSITION
5312,DUAL SPACE
5313,UPPER ENVELOPE
5314,BOOLEAN FUNCTION
5315,LOWER ENVELOPE
5316,DUAL SET
5317,PROBABILISTIC POINTS
5318,APPROXIMATELY CORRECT
5319,GLOBAL CLOUD
5320,GLOBAL POINT CLOUD
5321,GLOBAL ALIGNMENT
5322,COLOR DISTRIBUTION
5323,CANONICAL SYSTEM
5324,SIMILAR SHAPE
5325,SHAPE OF DISTRIBUTION
5326,PARTIAL VIEW
5327,SHAPE COMPONENTS
5328,GROUND TRUTH OBJECT
5329,CLOUD DESCRIPTOR
5330,OPTICAL REFRACTION
5331,SIMULATION VALIDATION
5332,LOW-ORDER ABERRATIONS
5333,OPTICAL SYSTEM
5334,CONTACT LENS
5335,SIMULATED EFFECTS
5336,HYPEROPIA
5337,PRESCRIPTION DATA
5338,ABERRANT EVENTS
5339,OBJECTIVE METRICS
5340,OPTICAL ABERRATIONS
5341,WAVEFRONT ABERRATIONS
5342,ZERNIKE POLYNOMIALS
5343,VISUAL ACUITY
5344,ADDITIONAL LENS
5345,POINT SPREAD FUNCTION
5346,EYE MODEL
5347,DIOPTERS
5348,WHITE BACKGROUND
5349,OPTOTYPES
5350,PERSONALIZED VISUAL SIMULATION
5351,FOURIER OPTICS
5352,PSF
5353,VIDEO CODECS
5354,VISION TASKS
5355,COMPRESSION ARTIFACTS
5356,RANDOM ACCESS
5357,QUANTIZATION PARAMETER
5358,HIGH COMPRESSION
5359,ORIGINAL VIDEO
5360,FINAL TASK
5361,I-FRAME
5362,FINAL VIDEO
5363,DOWNSAMPLING PROCESS
5364,SIMILAR CHARACTERISTICS
5365,FRAME COMPOSITION
5366,USE OF CALIBRATION
5367,FLEXIBLE STRATEGY
5368,CALIBRATION STRATEGY
5369,COMMERCIAL VEHICLES
5370,RANGE OF SCALES
5371,CAMERA CALIBRATION
5372,LEFT LANE
5373,SLIDING WINDOW TECHNIQUE
5374,CAMERA HEIGHT
5375,PEDESTRIAN TRACKING
5376,FACE DATASET
5377,SMOOTH VARIATION
5378,FACE IN ORDER
5379,SHAPE VARIATION
5380,SHAPE PARAMETER
5381,FIDUCIAL POINTS
5382,ORIGINAL FACE
5383,FACIAL DEFORMITY
5384,FACIAL APPEARANCE
5385,AGE PREDICTION
5386,INCEPTION MODULE
5387,FACIAL POINTS
5388,FACE REPRESENTATION
5389,SURVEILLANCE APPLICATIONS
5390,MULTIPLE IMAGES
5391,FRONTAL IMAGES
5392,HAND SIDE OF EQ
5393,CORRUPTED DATA
5394,CLEAN VERSION
5395,DISSIMILARITY VALUES
5396,AUTO-ENCODER
5397,TEMPLATE IMAGE
5398,OCULAR FUNDUS
5399,MICROVASCULAR
5400,OPTIC NERVE HEAD
5401,MAXIMUM CORRELATION
5402,DISC DIAMETER
5403,CENTER OF THE CIRCLE
5404,VISUAL APPROACH
5405,CROSS-CORRELATION FUNCTION
5406,DISC CENTER
5407,MORPHOLOGICAL PROCESSING
5408,CENTRAL DEPRESSION
5409,FOURTH METHOD
5410,SIGNS OF DIABETIC RETINOPATHY
5411,CENTRAL MACULA
5412,ANATOMICAL APPROACH
5413,FOVEA
5414,STRUCTURAL PROPERTIES
5415,INCORRECT MATCHES
5416,STRUCTURAL INFORMATION
5417,APPLICATION TIME
5418,EDGE LENGTH
5419,HIERARCHICAL TREE
5420,MATCHED FILTER
5421,ARRAY POSITION
5422,TREE IN ORDER
5423,CORRECT POSE
5424,SPARSE MATRICES
5425,SPARSE REPRESENTATION
5426,OBJECTS IN ORDER
5427,HIGH LEVEL OF PRECISION
5428,BASE CHANGES
5429,SYSTEM DATABASE
5430,PROPER BASIS
5431,CONNECTIVITY INFORMATION
5432,RELEVANT FEEDBACK
5433,HIGH RECALL VALUES
5434,DENSE REPRESENTATION
5435,SPECTRAL DESCRIPTOR
5436,THREE-DIMENSIONAL OBJECTS
5437,SPLINES (MATHEMATICS)
5438,SPLINE DEFORMATION
5439,POLYNOMIAL SPLINE
5440,LINEAR SYSTEM
5441,CUBIC SPLINE
5442,LOCAL CONTROL
5443,TETRAGONAL
5444,DIRECT APPROACH
5445,CONSTANT MATRIX
5446,MULTISCALE ANALYSIS
5447,RELEVANT CONSTRAINTS
5448,CONSTRAINT MATRIX
5449,NOMINAL POSITION
5450,LEAST SQUARES CRITERION
5451,SMALLEST DEGREE
5452,GOAL FUNCTION
5453,DEGREES OF FREEDOM
5454,EXACT ARITHMETIC
5455,WIRELESS SENSOR NETWORKS
5456,SENSOR DEPLOYMENT
5457,MAXIMUM AREA
5458,MAXIMUM COVERAGE
5459,THREE-DIMENSIONAL SURFACE
5460,DISTINCT SURFACE
5461,POSITIONAL CANDIDATE
5462,NUMBER OF SENSOR NODES
5463,CENTRAL AREA
5464,COVERAGE RATE
5465,EUCLIDEAN SPACE
5466,MINIMUM COVERAGE
5467,INTERMEDIATE POSITION
5468,VERSATILE METHOD
5469,PAIRS OF POSITIONS
5470,COVERAGE PROBLEM
5471,SIMPLE SUPERPOSITION
5472,COVERAGE RADIUS
5473,RED ASTERISKS
5474,DEEP VALLEYS
5475,RANGE OF RADII
5476,CIRCUMCIRCLE
5477,SOURCE CONTROL
5478,VERSION CONTROL SYSTEM
5479,FORELIMB
5480,LEFT-WING
5481,BIGOTRY
5482,GLOBAL OPERATIONS
5483,SPATIAL SELECTIVITY
5484,MAIN TREE
5485,OPERATIONAL CLASSIFICATION
5486,MESH EDITING
5487,BIOLOGICAL CELLS
5488,IRON
5489,HARDWARE DESIGN LANGUAGES
5490,FUNCTIONAL ELEMENTS
5491,CONVENIENT CHOICE
5492,SHORT CHROMOSOMES
5493,GENE REGULATORY NETWORKS
5494,IMAGE SIZE
5495,MEMORY CELLS
5496,HYBRID RECONFIGURABLE ARCHITECTURE
5497,SENSOR FUSION
5498,PERCEPTUAL PROCESSING
5499,LEVEL OF PERCEPTION
5500,PHYSICAL SENSATIONS
5501,PRESENCE OF PEOPLE
5502,MOTION VIDEO
5503,FUSION SYSTEM
5504,RGB VALUES
5505,DEVICE OUTPUT
5506,VISUALLY IMPAIRED PERSON
5507,SITUATION AWARENESS
5508,TRAVEL DOCUMENTS
5509,REJECTION RATE
5510,INTERNATIONAL ORGANIZATION FOR STANDARDIZATION
5511,INTERNATIONAL CIVIL AVIATION ORGANIZATION
5512,DETECTION RESULTS
5513,HUMAN EXPERTS
5514,WIDTH OF THE IMAGE
5515,HEIGHT IMAGES
5516,COLOR COORDINATES
5517,SOFTWARE DEVELOPMENT KIT
5518,PRESENCE OF SHADOWS
5519,NATURAL SKIN
5520,PRESENCE OF REFLECTIONS
5521,COMPLIANCE SCORES
5522,WORKS CITED
5523,DEGREE OF COMPLIANCE
5524,FLASH REFLECTION ON SKIN
5525,SHADOWS ACROSS FACE
5526,ANALYSIS OF EYES
5527,EYE CONDITIONS
5528,USE OF FACE
5529,EYE CENTER
5530,RED EYES
5531,LITERATURE AIMING
5532,REDNESS
5533,EYE REGION
5534,CORNER OF EYE
5535,PUPIL CENTER
5536,EYELASHES
5537,ICAO REQUIREMENTS
5538,EYE DETECTION
5539,VALIDATE FACES
5540,PRESENCE OF HAIRS
5541,PRESENCE OF OCCLUSION
5542,PIXELATION
5543,VEIL OVER FACE
5544,AGGREGATES
5545,GAME GENRES
5546,CODEBOOK
5547,HASH FUNCTION
5548,VOLLEYBALL
5549,POLYSEMY
5550,VIDEO EXAMPLES
5551,FIRST-PERSON SHOOTER
5552,HISTOGRAM OF DISTANCES
5553,GAMEPLAY VIDEOS
5554,GAMEPLAY GENRE VIDEO CLASSIFICATION
5555,BOSSANOVA VIDEO DESCRIPTOR
5556,YOUTUBE
5557,HUMAN ACTIVITIES
5558,TASK ACCURACY
5559,CLASSIFICATION QUALITY
5560,MOVEMENT OF PEOPLE
5561,HIERARCHICAL LEVELS
5562,UNNECESSARY INFORMATION
5563,ORIGINAL SETUP
5564,UNNECESSARY NOISE
5565,BOSSANOVA REPRESENTATION
5566,CROWD FEATURES
5567,LOW DENSITY
5568,GROUP SIZE
5569,MEDIUM DENSITY
5570,NUMBER OF SECTIONS
5571,QUANTIFICATION PROCESS
5572,BIG GROUP
5573,AMOUNT OF PEOPLE
5574,PEOPLE WALKING
5575,DENSITY OF PEOPLE
5576,FUNDAMENTAL DIAGRAMS
5577,CROWD ANALYSIS
5578,ELBOW
5579,RECOGNITION APPROACH
5580,DYNAMIC GESTURE
5581,CHANGES IN POSITION
5582,HAND GESTURES
5583,RIGHT-HAND
5584,SIMILAR TRAJECTORIES
5585,SPHERICAL COORDINATE SYSTEM
5586,KEYFRAMES
5587,DIRECTION COSINES
5588,HISTOGRAM OF CUMULATIVE MAGNITUDES
5589,FAST DETECTION
5590,SPARSE SAMPLING
5591,ENGINEERING APPLICATIONS
5592,PIXEL SIZE
5593,GHZ CPU
5594,SALIENT REGIONS
5595,PAIR OF SETS
5596,POPULAR DATASETS
5597,SAMPLE PIXELS
5598,ATTENTION MODEL
5599,FAST GLOBAL SMOOTHER
5600,JOINT UPSAMPLING
5601,NUMBER OF OUTLIERS
5602,PRECISE COMPARISON
5603,FEATURE POINT MATCHING
5604,OUTLIERS REMOVAL
5605,GRAPH-BASED APPROACH
5606,WIDE RANGE OF EXPERIMENTS
5607,SUBJECTIVE EVALUATION
5608,IMAGES IN ORDER
5609,VALUES OF METRICS
5610,ATMOSPHERIC ENVIRONMENT
5611,COLOR SATURATION
5612,UNDERSEA
5613,LOW LUMINANCE
5614,SATURATED MAP
5615,ENHANCEMENT MEASURES
5616,HIGH VALUES
5617,DEGRADED IMAGES
